seuil_pente,seuil_ordonnee_a_l_origine,left_index_caracteristique1,right_index_caracteristique1,left_index_caracteristique2,right_index_caracteristique2,total_points_caracteristique1,total_points_caracteristique2,erreur
0.65,3.5,0,21,85,99,22,15,0.090604027
0.65,4,0,21,85,99,22,15,0.090604027
0.7,3,0,21,85,99,22,15,0.090604027
0.7,3.5,0,21,85,99,22,15,0.090604027
0.8,1.5,0,21,85,99,22,15,0.090604027
0.85,1,0,21,85,99,22,15,0.090604027
0.6,5,0,21,84,99,22,16,0.090604027
0.65,3.5,0,21,84,99,22,16,0.090604027
0.65,4,0,21,84,99,22,16,0.090604027
0.65,4.5,0,21,84,99,22,16,0.090604027
0.7,2.5,0,21,84,99,22,16,0.090604027
0.7,3,0,21,84,99,22,16,0.090604027
0.7,3.5,0,21,84,99,22,16,0.090604027
0.75,2,0,21,84,99,22,16,0.090604027
0.9,0.5,0,21,84,99,22,16,0.090604027
0.6,5,0,21,83,99,22,17,0.090604027
0.65,2.5,0,21,83,99,22,17,0.090604027
0.65,3,0,21,83,99,22,17,0.090604027
0.65,3.5,0,21,83,99,22,17,0.090604027
0.65,4,0,21,83,99,22,17,0.090604027
0.65,4.5,0,21,83,99,22,17,0.090604027
0.7,2,0,21,83,99,22,17,0.090604027
0.7,3,0,21,83,99,22,17,0.090604027
0.7,3.5,0,21,83,99,22,17,0.090604027
0.75,1.5,0,21,83,99,22,17,0.090604027
0.8,1,0,21,83,99,22,17,0.090604027
0.85,0.5,0,21,83,99,22,17,0.090604027
0.9,0,0,21,83,99,22,17,0.090604027
0.95,0,0,21,83,99,22,17,0.090604027
0.65,3.5,0,21,82,99,22,18,0.090604027
0.7,2.5,0,21,82,99,22,18,0.090604027
0.7,3,0,21,82,99,22,18,0.090604027
0.75,2,0,21,82,99,22,18,0.090604027
0.75,3,0,21,82,99,22,18,0.090604027
0.9,0.5,0,21,82,99,22,18,0.090604027
0.75,2.5,0,21,81,99,22,19,0.090604027
0.75,3,0,21,81,99,22,19,0.090604027
0.8,1.5,0,21,81,99,22,19,0.090604027
0.85,1,0,21,81,99,22,19,0.090604027
0.6,4,0,21,80,99,22,20,0.090604027
0.65,2.5,0,21,80,99,22,20,0.090604027
0.65,3,0,21,80,99,22,20,0.090604027
0.7,2,0,21,80,99,22,20,0.090604027
0.75,1.5,0,21,80,99,22,20,0.090604027
0.75,2.5,0,21,80,99,22,20,0.090604027
0.75,3,0,21,80,99,22,20,0.090604027
0.8,1.5,0,21,80,99,22,20,0.090604027
0.85,1,0,21,80,99,22,20,0.090604027
0.6,4,0,21,79,99,22,21,0.090604027
0.65,2.5,0,21,79,99,22,21,0.090604027
0.65,3,0,21,79,99,22,21,0.090604027
0.75,0,0,21,79,99,22,21,0.090604027
0.75,0.5,0,21,79,99,22,21,0.090604027
0.75,1,0,21,79,99,22,21,0.090604027
0.8,1,0,21,79,99,22,21,0.090604027
0.85,0,0,21,79,99,22,21,0.090604027
0.85,0.5,0,21,79,99,22,21,0.090604027
0.9,0,0,21,79,99,22,21,0.090604027
0.9,0.5,0,21,79,99,22,21,0.090604027
0.95,0,0,21,79,99,22,21,0.090604027
0.6,3,0,21,78,99,22,22,0.090604027
0.7,1.5,0,21,78,99,22,22,0.090604027
0.6,3,0,21,77,99,22,23,0.090604027
0.65,2,0,21,77,99,22,23,0.090604027
0.9,7.5,0,22,90,99,23,10,0.090604027
0.95,6.5,0,22,90,99,23,10,0.090604027
0.95,7,0,22,90,99,23,10,0.090604027
0.95,7.5,0,22,90,99,23,10,0.090604027
0.8,7,0,22,89,99,23,11,0.090604027
0.85,6.5,0,22,89,99,23,11,0.090604027
0.65,7.5,0,22,88,99,23,12,0.090604027
0.7,7,0,22,88,99,23,12,0.090604027
0.7,7.5,0,22,88,99,23,12,0.090604027
0.75,7,0,22,88,99,23,12,0.090604027
0.9,5.5,0,22,88,99,23,12,0.090604027
0.95,5,0,22,88,99,23,12,0.090604027
0.65,7.5,0,22,87,99,23,13,0.090604027
0.7,7,0,22,87,99,23,13,0.090604027
0.7,7.5,0,22,87,99,23,13,0.090604027
0.75,7,0,22,87,99,23,13,0.090604027
0.6,7,0,22,86,99,23,14,0.090604027
0.75,4.5,0,22,86,99,23,14,0.090604027
0.65,6,0,22,85,99,23,15,0.090604027
0.7,5,0,22,85,99,23,15,0.090604027
0.8,3.5,0,22,85,99,23,15,0.090604027
0.85,2.5,0,22,85,99,23,15,0.090604027
0.6,6,0,22,84,99,23,16,0.090604027
0.65,5,0,22,84,99,23,16,0.090604027
0.65,5.5,0,22,84,99,23,16,0.090604027
0.7,4.5,0,22,84,99,23,16,0.090604027
0.8,3,0,22,84,99,23,16,0.090604027
0.9,1.5,0,22,84,99,23,16,0.090604027
0.6,6,0,22,82,99,23,18,0.090604027
0.65,5.5,0,22,82,99,23,18,0.090604027
0.7,4.5,0,22,82,99,23,18,0.090604027
0.8,3,0,22,82,99,23,18,0.090604027
0.9,1.5,0,22,82,99,23,18,0.090604027
0.7,4,0,22,79,99,23,21,0.090604027
0.75,3.5,0,22,79,99,23,21,0.090604027
0.85,1.5,0,22,79,99,23,21,0.090604027
0.9,1,0,22,79,99,23,21,0.090604027
0.95,0.5,0,22,79,99,23,21,0.090604027
0.65,4,0,22,78,99,23,22,0.090604027
0.75,2,0,22,78,99,23,22,0.090604027
0.8,1.5,0,22,78,99,23,22,0.090604027
0.7,0.5,0,22,76,99,23,24,0.090604027
0.7,0.5,0,22,75,99,23,25,0.090604027
0.6,2.5,0,22,74,99,23,26,0.090604027
0.6,1,0,22,73,99,23,27,0.090604027
0.6,2,0,22,73,99,23,27,0.090604027
0.65,0.5,0,22,73,99,23,27,0.090604027
0.6,0,0,22,72,99,23,28,0.090604027
0.8,6.5,0,23,88,99,24,12,0.090604027
0.85,6,0,23,88,99,24,12,0.090604027
0.8,6.5,0,23,87,99,24,13,0.090604027
0.85,6,0,23,87,99,24,13,0.090604027
0.9,5.5,0,23,87,99,24,13,0.090604027
0.95,5,0,23,87,99,24,13,0.090604027
0.65,6.5,0,23,86,99,24,14,0.090604027
0.7,6,0,23,86,99,24,14,0.090604027
0.75,5.5,0,23,86,99,24,14,0.090604027
0.8,4.5,0,23,86,99,24,14,0.090604027
0.8,5,0,23,86,99,24,14,0.090604027
0.8,5.5,0,23,86,99,24,14,0.090604027
0.85,3.5,0,23,86,99,24,14,0.090604027
0.85,4,0,23,86,99,24,14,0.090604027
0.85,4.5,0,23,86,99,24,14,0.090604027
0.9,2.5,0,23,86,99,24,14,0.090604027
0.9,3,0,23,86,99,24,14,0.090604027
0.95,1.5,0,23,86,99,24,14,0.090604027
0.75,4.5,0,23,85,99,24,15,0.090604027
0.6,6.5,0,23,83,99,24,17,0.090604027
0.6,7,0,23,83,99,24,17,0.090604027
0.65,6,0,23,83,99,24,17,0.090604027
0.7,5,0,23,83,99,24,17,0.090604027
0.75,4,0,23,83,99,24,17,0.090604027
0.8,3.5,0,23,83,99,24,17,0.090604027
0.85,2.5,0,23,83,99,24,17,0.090604027
0.6,6.5,0,23,82,99,24,18,0.090604027
0.6,7,0,23,82,99,24,18,0.090604027
0.65,5,0,23,82,99,24,18,0.090604027
0.65,6,0,23,82,99,24,18,0.090604027
0.7,5,0,23,82,99,24,18,0.090604027
0.75,4,0,23,82,99,24,18,0.090604027
0.8,3.5,0,23,82,99,24,18,0.090604027
0.85,2.5,0,23,82,99,24,18,0.090604027
0.6,6.5,0,23,81,99,24,19,0.090604027
0.6,7,0,23,81,99,24,19,0.090604027
0.65,5.5,0,23,81,99,24,19,0.090604027
0.65,6,0,23,81,99,24,19,0.090604027
0.7,4.5,0,23,81,99,24,19,0.090604027
0.7,5,0,23,81,99,24,19,0.090604027
0.75,4,0,23,81,99,24,19,0.090604027
0.8,3,0,23,81,99,24,19,0.090604027
0.8,3.5,0,23,81,99,24,19,0.090604027
0.85,2.5,0,23,81,99,24,19,0.090604027
0.9,1.5,0,23,81,99,24,19,0.090604027
0.6,6.5,0,23,80,99,24,20,0.090604027
0.6,7,0,23,80,99,24,20,0.090604027
0.65,5.5,0,23,80,99,24,20,0.090604027
0.65,6,0,23,80,99,24,20,0.090604027
0.7,4.5,0,23,80,99,24,20,0.090604027
0.7,5,0,23,80,99,24,20,0.090604027
0.75,4,0,23,80,99,24,20,0.090604027
0.8,3,0,23,80,99,24,20,0.090604027
0.8,3.5,0,23,80,99,24,20,0.090604027
0.85,2.5,0,23,80,99,24,20,0.090604027
0.9,1.5,0,23,80,99,24,20,0.090604027
0.6,6,0,23,79,99,24,21,0.090604027
0.7,4,0,23,79,99,24,21,0.090604027
0.75,3.5,0,23,79,99,24,21,0.090604027
0.85,1.5,0,23,79,99,24,21,0.090604027
0.9,1,0,23,79,99,24,21,0.090604027
0.95,0.5,0,23,79,99,24,21,0.090604027
0.6,5.5,0,23,78,99,24,22,0.090604027
0.75,2,0,23,78,99,24,22,0.090604027
0.8,1.5,0,23,78,99,24,22,0.090604027
0.6,5,0,23,77,99,24,23,0.090604027
0.65,3.5,0,23,77,99,24,23,0.090604027
0.6,3.5,0,23,74,99,24,26,0.090604027
0.6,3.5,0,23,73,99,24,27,0.090604027
0.7,1,0,23,73,99,24,27,0.090604027
0.6,3,0,23,72,99,24,28,0.090604027
0.6,3,0,23,71,99,24,29,0.090604027
0.95,7,0,24,89,99,25,11,0.090604027
0.85,7.5,0,24,88,99,25,12,0.090604027
0.9,6.5,0,24,88,99,25,12,0.090604027
0.9,7,0,24,88,99,25,12,0.090604027
0.95,6,0,24,88,99,25,12,0.090604027
0.85,7.5,0,24,87,99,25,13,0.090604027
0.9,6.5,0,24,87,99,25,13,0.090604027
0.85,7,0,24,86,99,25,14,0.090604027
0.75,7.5,0,24,84,99,25,16,0.090604027
0.8,6.5,0,24,84,99,25,16,0.090604027
0.85,6,0,24,84,99,25,16,0.090604027
0.9,5.5,0,24,84,99,25,16,0.090604027
0.95,5,0,24,84,99,25,16,0.090604027
0.7,7,0,24,82,99,25,18,0.090604027
0.75,6.5,0,24,82,99,25,18,0.090604027
0.8,6,0,24,82,99,25,18,0.090604027
0.85,5,0,24,82,99,25,18,0.090604027
0.85,5.5,0,24,82,99,25,18,0.090604027
0.9,3.5,0,24,82,99,25,18,0.090604027
0.9,4,0,24,82,99,25,18,0.090604027
0.9,4.5,0,24,82,99,25,18,0.090604027
0.9,5,0,24,82,99,25,18,0.090604027
0.95,2,0,24,82,99,25,18,0.090604027
0.95,2.5,0,24,82,99,25,18,0.090604027
0.95,3,0,24,82,99,25,18,0.090604027
0.95,3.5,0,24,82,99,25,18,0.090604027
0.95,4,0,24,82,99,25,18,0.090604027
0.95,4.5,0,24,82,99,25,18,0.090604027
0.7,7,0,24,81,99,25,19,0.090604027
0.75,6,0,24,81,99,25,19,0.090604027
0.85,3.5,0,24,81,99,25,19,0.090604027
0.7,7.5,0,24,80,99,25,20,0.090604027
0.75,6.5,0,24,80,99,25,20,0.090604027
0.75,7.5,0,24,80,99,25,20,0.090604027
0.8,5,0,24,80,99,25,20,0.090604027
0.8,6.5,0,24,80,99,25,20,0.090604027
0.85,4,0,24,80,99,25,20,0.090604027
0.85,5,0,24,80,99,25,20,0.090604027
0.9,2.5,0,24,80,99,25,20,0.090604027
0.7,7,0,24,79,99,25,21,0.090604027
0.75,6,0,24,79,99,25,21,0.090604027
0.75,7,0,24,79,99,25,21,0.090604027
0.8,5.5,0,24,79,99,25,21,0.090604027
0.8,6,0,24,79,99,25,21,0.090604027
0.8,6.5,0,24,79,99,25,21,0.090604027
0.85,3.5,0,24,79,99,25,21,0.090604027
0.85,4.5,0,24,79,99,25,21,0.090604027
0.85,5,0,24,79,99,25,21,0.090604027
0.9,3,0,24,79,99,25,21,0.090604027
0.95,1.5,0,24,79,99,25,21,0.090604027
0.7,5,0,24,78,99,25,22,0.090604027
0.75,3.5,0,24,78,99,25,22,0.090604027
0.75,4,0,24,78,99,25,22,0.090604027
0.85,1.5,0,24,78,99,25,22,0.090604027
0.9,1,0,24,78,99,25,22,0.090604027
0.95,0.5,0,24,78,99,25,22,0.090604027
0.6,6.5,0,24,77,99,25,23,0.090604027
0.65,5,0,24,77,99,25,23,0.090604027
0.65,5.5,0,24,77,99,25,23,0.090604027
0.7,4,0,24,77,99,25,23,0.090604027
0.75,3,0,24,77,99,25,23,0.090604027
0.8,2,0,24,77,99,25,23,0.090604027
0.85,1,0,24,77,99,25,23,0.090604027
0.65,3.5,0,24,76,99,25,24,0.090604027
0.65,4,0,24,76,99,25,24,0.090604027
0.75,2,0,24,76,99,25,24,0.090604027
0.8,1.5,0,24,76,99,25,24,0.090604027
0.85,0.5,0,24,76,99,25,24,0.090604027
0.65,3.5,0,24,75,99,25,25,0.090604027
0.65,4,0,24,75,99,25,25,0.090604027
0.75,2,0,24,75,99,25,25,0.090604027
0.8,1.5,0,24,75,99,25,25,0.090604027
0.85,0.5,0,24,75,99,25,25,0.090604027
0.65,3.5,0,24,74,99,25,26,0.090604027
0.65,4,0,24,74,99,25,26,0.090604027
0.75,1.5,0,24,74,99,25,26,0.090604027
0.75,2,0,24,74,99,25,26,0.090604027
0.8,1,0,24,74,99,25,26,0.090604027
0.85,0,0,24,74,99,25,26,0.090604027
0.65,4,0,24,73,99,25,27,0.090604027
0.7,3,0,24,73,99,25,27,0.090604027
0.75,1.5,0,24,73,99,25,27,0.090604027
0.75,2,0,24,73,99,25,27,0.090604027
0.8,1,0,24,73,99,25,27,0.090604027
0.85,0,0,24,73,99,25,27,0.090604027
0.7,2,0,24,72,99,25,28,0.090604027
0.75,0,0,24,72,99,25,28,0.090604027
0.75,0.5,0,24,72,99,25,28,0.090604027
0.75,1,0,24,72,99,25,28,0.090604027
0.6,4,0,24,71,99,25,29,0.090604027
0.6,4.5,0,24,71,99,25,29,0.090604027
0.6,4.5,0,24,70,99,25,30,0.090604027
0.95,7.5,0,25,85,99,26,15,0.090604027
0.85,7.5,0,25,84,99,26,16,0.090604027
0.9,6.5,0,25,84,99,26,16,0.090604027
0.95,5.5,0,25,84,99,26,16,0.090604027
0.85,7,0,25,83,99,26,17,0.090604027
0.9,7,0,25,83,99,26,17,0.090604027
0.9,7.5,0,25,83,99,26,17,0.090604027
0.95,5.5,0,25,83,99,26,17,0.090604027
0.95,6,0,25,83,99,26,17,0.090604027
0.95,6.5,0,25,83,99,26,17,0.090604027
0.85,7,0,25,82,99,26,18,0.090604027
0.85,7.5,0,25,82,99,26,18,0.090604027
0.9,6.5,0,25,82,99,26,18,0.090604027
0.95,5.5,0,25,82,99,26,18,0.090604027
0.85,7,0,25,81,99,26,19,0.090604027
0.85,7.5,0,25,81,99,26,19,0.090604027
0.9,6.5,0,25,81,99,26,19,0.090604027
0.95,5.5,0,25,81,99,26,19,0.090604027
0.95,7,0,25,81,99,26,19,0.090604027
0.85,7,0,25,79,99,26,21,0.090604027
0.85,7.5,0,25,79,99,26,21,0.090604027
0.9,6.5,0,25,79,99,26,21,0.090604027
0.95,5.5,0,25,79,99,26,21,0.090604027
0.95,7,0,25,79,99,26,21,0.090604027
0.6,7.5,0,25,77,99,26,23,0.090604027
0.65,6.5,0,25,77,99,26,23,0.090604027
0.65,7,0,25,77,99,26,23,0.090604027
0.7,6,0,25,77,99,26,23,0.090604027
0.75,4.5,0,25,77,99,26,23,0.090604027
0.8,3,0,25,77,99,26,23,0.090604027
0.8,3.5,0,25,77,99,26,23,0.090604027
0.85,2,0,25,77,99,26,23,0.090604027
0.85,2.5,0,25,77,99,26,23,0.090604027
0.9,1.5,0,25,77,99,26,23,0.090604027
0.6,6.5,0,25,76,99,26,24,0.090604027
0.6,7,0,25,76,99,26,24,0.090604027
0.8,2.5,0,25,76,99,26,24,0.090604027
0.85,1,0,25,76,99,26,24,0.090604027
0.6,6.5,0,25,75,99,26,25,0.090604027
0.6,7,0,25,75,99,26,25,0.090604027
0.65,5,0,25,75,99,26,25,0.090604027
0.8,2.5,0,25,75,99,26,25,0.090604027
0.85,1,0,25,75,99,26,25,0.090604027
0.6,6.5,0,25,74,99,26,26,0.090604027
0.6,7,0,25,74,99,26,26,0.090604027
0.65,5,0,25,74,99,26,26,0.090604027
0.8,2.5,0,25,74,99,26,26,0.090604027
0.9,0,0,25,74,99,26,26,0.090604027
0.9,0.5,0,25,74,99,26,26,0.090604027
0.95,0,0,25,74,99,26,26,0.090604027
0.8,2,0,25,73,99,26,27,0.090604027
0.9,0,0,25,73,99,26,27,0.090604027
0.9,0.5,0,25,73,99,26,27,0.090604027
0.95,0,0,25,73,99,26,27,0.090604027
0.6,6.5,0,25,72,99,26,28,0.090604027
0.75,2.5,0,25,72,99,26,28,0.090604027
0.75,3,0,25,72,99,26,28,0.090604027
0.8,2,0,25,72,99,26,28,0.090604027
0.6,5,0,25,71,99,26,29,0.090604027
0.6,5.5,0,25,71,99,26,29,0.090604027
0.6,6.5,0,25,71,99,26,29,0.090604027
0.75,2.5,0,25,71,99,26,29,0.090604027
0.75,3,0,25,71,99,26,29,0.090604027
0.85,0.5,0,25,71,99,26,29,0.090604027
0.65,3.5,0,25,70,99,26,30,0.090604027
0.65,4,0,25,70,99,26,30,0.090604027
0.7,3,0,25,70,99,26,30,0.090604027
0.75,1.5,0,25,70,99,26,30,0.090604027
0.95,7.5,0,26,81,99,27,19,0.090604027
0.95,7.5,0,26,80,99,27,20,0.090604027
0.95,7.5,0,26,79,99,27,21,0.090604027
0.9,7.5,0,26,78,99,27,22,0.090604027
0.95,5.5,0,26,78,99,27,22,0.090604027
0.95,6.5,0,26,78,99,27,22,0.090604027
0.95,5.5,0,26,77,99,27,23,0.090604027
0.7,7.5,0,26,76,99,27,24,0.090604027
0.75,6.5,0,26,76,99,27,24,0.090604027
0.8,5,0,26,76,99,27,24,0.090604027
0.85,4,0,26,76,99,27,24,0.090604027
0.9,2.5,0,26,76,99,27,24,0.090604027
0.7,7.5,0,26,75,99,27,25,0.090604027
0.75,6.5,0,26,75,99,27,25,0.090604027
0.8,5,0,26,75,99,27,25,0.090604027
0.85,4,0,26,75,99,27,25,0.090604027
0.9,2.5,0,26,75,99,27,25,0.090604027
0.7,7,0,26,74,99,27,26,0.090604027
0.75,5,0,26,74,99,27,26,0.090604027
0.75,5.5,0,26,74,99,27,26,0.090604027
0.75,6,0,26,74,99,27,26,0.090604027
0.8,4,0,26,74,99,27,26,0.090604027
0.8,4.5,0,26,74,99,27,26,0.090604027
0.85,3,0,26,74,99,27,26,0.090604027
0.85,3.5,0,26,74,99,27,26,0.090604027
0.9,2,0,26,74,99,27,26,0.090604027
0.95,1,0,26,74,99,27,26,0.090604027
0.7,6.5,0,26,73,99,27,27,0.090604027
0.65,7.5,0,26,72,99,27,28,0.090604027
0.7,6.5,0,26,72,99,27,28,0.090604027
0.75,5,0,26,72,99,27,28,0.090604027
0.8,4,0,26,72,99,27,28,0.090604027
0.85,3,0,26,72,99,27,28,0.090604027
0.9,2,0,26,72,99,27,28,0.090604027
0.95,1,0,26,72,99,27,28,0.090604027
0.7,6,0,26,71,99,27,29,0.090604027
0.6,7.5,0,26,70,99,27,30,0.090604027
0.65,5.5,0,26,70,99,27,30,0.090604027
0.65,6,0,26,70,99,27,30,0.090604027
0.7,4.5,0,26,70,99,27,30,0.090604027
0.75,3.5,0,26,70,99,27,30,0.090604027
0.95,7.5,0,27,81,99,28,19,0.090604027
0.95,7.5,0,27,80,99,28,20,0.090604027
0.95,5.5,0,27,78,99,28,22,0.090604027
0.95,5.5,0,27,77,99,28,23,0.090604027
0.75,7,0,27,76,99,28,24,0.090604027
0.8,5.5,0,27,76,99,28,24,0.090604027
0.75,7,0,27,75,99,28,25,0.090604027
0.8,5.5,0,27,75,99,28,25,0.090604027
0.85,4,0,27,74,99,28,26,0.090604027
0.7,7.5,0,27,73,99,28,27,0.090604027
0.75,6.5,0,27,73,99,28,27,0.090604027
0.8,5,0,27,73,99,28,27,0.090604027
0.9,2.5,0,27,73,99,28,27,0.090604027
0.7,7,0,27,72,99,28,28,0.090604027
0.75,6,0,27,72,99,28,28,0.090604027
0.85,3.5,0,27,72,99,28,28,0.090604027
0.75,5.5,0,27,71,99,28,29,0.090604027
0.8,4.5,0,27,71,99,28,29,0.090604027
0.65,7,0,27,70,99,28,30,0.090604027
0.8,2.5,0,27,70,99,28,30,0.090604027
0.85,1.5,0,27,70,99,28,30,0.090604027
0.9,1,0,27,70,99,28,30,0.090604027
0.95,0.5,0,27,70,99,28,30,0.090604027
0.95,7.5,0,28,81,99,29,19,0.090604027
0.95,7.5,0,28,80,99,29,20,0.090604027
0.95,7.5,0,28,79,99,29,21,0.090604027
0.95,7,0,28,78,99,29,22,0.090604027
0.95,6,0,28,77,99,29,23,0.090604027
0.7,7.5,0,28,73,99,29,27,0.090604027
0.75,6.5,0,28,73,99,29,27,0.090604027
0.8,5,0,28,73,99,29,27,0.090604027
0.9,2.5,0,28,73,99,29,27,0.090604027
0.7,7.5,0,28,72,99,29,28,0.090604027
0.75,6.5,0,28,72,99,29,28,0.090604027
0.8,5,0,28,72,99,29,28,0.090604027
0.9,2.5,0,28,72,99,29,28,0.090604027
0.7,7,0,28,71,99,29,29,0.090604027
0.75,5.5,0,28,71,99,29,29,0.090604027
0.75,6,0,28,71,99,29,29,0.090604027
0.8,4.5,0,28,71,99,29,29,0.090604027
0.85,3.5,0,28,71,99,29,29,0.090604027
0.75,4,0,28,70,99,29,30,0.090604027
0.95,7.5,0,29,78,99,30,22,0.090604027
0.9,7.5,0,29,77,99,30,23,0.090604027
0.85,5.5,0,29,76,99,30,24,0.090604027
0.85,6,0,29,76,99,30,24,0.090604027
0.9,4,0,29,76,99,30,24,0.090604027
0.9,4.5,0,29,76,99,30,24,0.090604027
0.9,5,0,29,76,99,30,24,0.090604027
0.9,5.5,0,29,76,99,30,24,0.090604027
0.95,2,0,29,76,99,30,24,0.090604027
0.95,2.5,0,29,76,99,30,24,0.090604027
0.95,3,0,29,76,99,30,24,0.090604027
0.95,3.5,0,29,76,99,30,24,0.090604027
0.95,4,0,29,76,99,30,24,0.090604027
0.95,4.5,0,29,76,99,30,24,0.090604027
0.95,5,0,29,76,99,30,24,0.090604027
0.85,5.5,0,29,75,99,30,25,0.090604027
0.85,6,0,29,75,99,30,25,0.090604027
0.9,4,0,29,75,99,30,25,0.090604027
0.9,4.5,0,29,75,99,30,25,0.090604027
0.9,5,0,29,75,99,30,25,0.090604027
0.9,5.5,0,29,75,99,30,25,0.090604027
0.95,2,0,29,75,99,30,25,0.090604027
0.95,2.5,0,29,75,99,30,25,0.090604027
0.95,3,0,29,75,99,30,25,0.090604027
0.95,3.5,0,29,75,99,30,25,0.090604027
0.95,4,0,29,75,99,30,25,0.090604027
0.95,4.5,0,29,75,99,30,25,0.090604027
0.95,5,0,29,75,99,30,25,0.090604027
0.75,7.5,0,29,74,99,30,26,0.090604027
0.8,6.5,0,29,74,99,30,26,0.090604027
0.85,5,0,29,74,99,30,26,0.090604027
0.9,3.5,0,29,74,99,30,26,0.090604027
0.8,6,0,29,73,99,30,27,0.090604027
0.85,4.5,0,29,73,99,30,27,0.090604027
0.9,3,0,29,73,99,30,27,0.090604027
0.95,1.5,0,29,73,99,30,27,0.090604027
0.75,7,0,29,70,99,30,30,0.090604027
0.8,5.5,0,29,70,99,30,30,0.090604027
0.6,2,0,9,90,99,10,10,0.093959732
0.75,0,0,9,90,99,10,10,0.093959732
0.75,0.5,0,9,90,99,10,10,0.093959732
0.95,7.5,0,9,90,99,10,10,0.093959732
0.65,7.5,0,9,88,99,10,12,0.093959732
0.7,7.5,0,9,88,99,10,12,0.093959732
0.75,7,0,9,88,99,10,12,0.093959732
0.75,7.5,0,9,88,99,10,12,0.093959732
0.8,7.5,0,9,88,99,10,12,0.093959732
0.85,7,0,9,88,99,10,12,0.093959732
0.9,6.5,0,9,88,99,10,12,0.093959732
0.6,7.5,0,9,87,99,10,13,0.093959732
0.65,7,0,9,87,99,10,13,0.093959732
0.75,6,0,9,87,99,10,13,0.093959732
0.8,5,0,9,87,99,10,13,0.093959732
0.85,5,0,9,87,99,10,13,0.093959732
0.9,5,0,9,87,99,10,13,0.093959732
0.9,5.5,0,9,87,99,10,13,0.093959732
0.95,5.5,0,9,87,99,10,13,0.093959732
0.6,7.5,0,9,86,99,10,14,0.093959732
0.65,7,0,9,86,99,10,14,0.093959732
0.75,6,0,9,86,99,10,14,0.093959732
0.8,5,0,9,86,99,10,14,0.093959732
0.85,5,0,9,86,99,10,14,0.093959732
0.9,5,0,9,86,99,10,14,0.093959732
0.9,5.5,0,9,86,99,10,14,0.093959732
0.6,7.5,0,9,85,99,10,15,0.093959732
0.65,7,0,9,85,99,10,15,0.093959732
0.75,6,0,9,85,99,10,15,0.093959732
0.8,5,0,9,85,99,10,15,0.093959732
0.8,6.5,0,9,85,99,10,15,0.093959732
0.85,5,0,9,85,99,10,15,0.093959732
0.85,6,0,9,85,99,10,15,0.093959732
0.95,5,0,9,85,99,10,15,0.093959732
0.95,5.5,0,9,85,99,10,15,0.093959732
0.6,7.5,0,9,84,99,10,16,0.093959732
0.65,7,0,9,84,99,10,16,0.093959732
0.75,6,0,9,84,99,10,16,0.093959732
0.8,5,0,9,84,99,10,16,0.093959732
0.8,6.5,0,9,84,99,10,16,0.093959732
0.85,5,0,9,84,99,10,16,0.093959732
0.85,6,0,9,84,99,10,16,0.093959732
0.95,5,0,9,84,99,10,16,0.093959732
0.95,5.5,0,9,84,99,10,16,0.093959732
0.6,7.5,0,9,83,99,10,17,0.093959732
0.65,6.5,0,9,83,99,10,17,0.093959732
0.65,7,0,9,83,99,10,17,0.093959732
0.7,6,0,9,83,99,10,17,0.093959732
0.75,5,0,9,83,99,10,17,0.093959732
0.75,5.5,0,9,83,99,10,17,0.093959732
0.8,4.5,0,9,83,99,10,17,0.093959732
0.85,3.5,0,9,83,99,10,17,0.093959732
0.6,6,0,9,82,99,10,18,0.093959732
0.7,4,0,9,82,99,10,18,0.093959732
0.7,5.5,0,9,82,99,10,18,0.093959732
0.75,4.5,0,9,82,99,10,18,0.093959732
0.8,3.5,0,9,82,99,10,18,0.093959732
0.85,2,0,9,82,99,10,18,0.093959732
0.85,2.5,0,9,82,99,10,18,0.093959732
0.6,6.5,0,9,81,99,10,19,0.093959732
0.7,4,0,9,81,99,10,19,0.093959732
0.7,4.5,0,9,81,99,10,19,0.093959732
0.75,3.5,0,9,81,99,10,19,0.093959732
0.8,3,0,9,81,99,10,19,0.093959732
0.85,2,0,9,81,99,10,19,0.093959732
0.9,1.5,0,9,81,99,10,19,0.093959732
0.6,5,0,9,80,99,10,20,0.093959732
0.6,5.5,0,9,80,99,10,20,0.093959732
0.6,6.5,0,9,80,99,10,20,0.093959732
0.65,4.5,0,9,80,99,10,20,0.093959732
0.7,4.5,0,9,80,99,10,20,0.093959732
0.75,3,0,9,80,99,10,20,0.093959732
0.8,2.5,0,9,80,99,10,20,0.093959732
0.8,3,0,9,80,99,10,20,0.093959732
0.9,1.5,0,9,80,99,10,20,0.093959732
0.65,5.5,0,9,79,99,10,21,0.093959732
0.75,4,0,9,79,99,10,21,0.093959732
0.6,5.5,0,9,78,99,10,22,0.093959732
0.65,5.5,0,9,78,99,10,22,0.093959732
0.75,1.5,0,9,78,99,10,22,0.093959732
0.75,4,0,9,78,99,10,22,0.093959732
0.8,0,0,9,78,99,10,22,0.093959732
0.8,0.5,0,9,78,99,10,22,0.093959732
0.8,1,0,9,78,99,10,22,0.093959732
0.85,0,0,9,78,99,10,22,0.093959732
0.85,0.5,0,9,78,99,10,22,0.093959732
0.85,1,0,9,78,99,10,22,0.093959732
0.9,0,0,9,78,99,10,22,0.093959732
0.9,0.5,0,9,78,99,10,22,0.093959732
0.95,0,0,9,78,99,10,22,0.093959732
